time (UTC),latitude (degrees_north),longitude (degrees_east),TEMP_SBE37_MEAN (degree_C)
2021-08-03 00:45:00+00:00,19.6766016,-65.4914368,28.5359
2021-08-03 00:50:00+00:00,19.6785344,-65.491616,28.5389
2021-08-03 00:55:00+00:00,19.680408,-65.4917184,28.5436
2021-08-03 01:00:00+00:00,19.6824,-65.49184,28.5454
2021-08-03 01:05:00+00:00,19.6843424,-65.491968,28.5496
2021-08-03 01:10:00+00:00,19.6863376,-65.4921408,28.5426
2021-08-03 01:15:00+00:00,19.68828,-65.4923136,28.5193
2021-08-03 01:20:00+00:00,19.6901616,-65.4924992,28.5206
2021-08-03 01:25:00+00:00,19.6917968,-65.4925504,28.5155
2021-08-03 01:30:00+00:00,19.6937296,-65.4930304,28.5127
2021-08-03 01:35:00+00:00,19.6957056,-65.4935296,28.5145
2021-08-03 01:40:00+00:00,19.697824,-65.4940736,28.5116
2021-08-03 01:45:00+00:00,19.699896,-65.4946496,28.5081
2021-08-03 01:50:00+00:00,19.7019728,-65.4951744,28.5089
2021-08-03 01:55:00+00:00,19.7041296,-65.4957312,28.523
2021-08-03 02:00:00+00:00,19.7067552,-65.4964032,28.5182
2021-08-03 02:05:00+00:00,19.7091568,-65.4970368,28.5165
2021-08-03 02:10:00+00:00,19.71104,-65.4975488,28.5152
2021-08-03 02:15:00+00:00,19.7129632,-65.4980352,28.5128
2021-08-03 02:20:00+00:00,19.714936,-65.4985664,28.5166
2021-08-03 02:25:00+00:00,19.7170864,-65.4991488,28.525
2021-08-03 02:30:00+00:00,19.7192944,-65.4997248,28.5256
2021-08-03 02:35:00+00:00,19.7218512,-65.5003456,28.5209
2021-08-03 02:40:00+00:00,19.724416,-65.5010816,28.5154
2021-08-03 02:45:00+00:00,19.7268048,-65.5016384,28.5071
2021-08-03 02:50:00+00:00,19.7291488,-65.5022592,28.5163
2021-08-03 02:55:00+00:00,19.7314608,-65.5028672,28.5179
2021-08-03 03:00:00+00:00,19.7336064,-65.5034368,28.5118
2021-08-03 03:05:00+00:00,19.7357456,-65.5039936,28.517
2021-08-03 03:10:00+00:00,19.7379488,-65.504576,28.5073
2021-08-03 03:15:00+00:00,19.7401024,-65.5051584,28.5111
2021-08-03 03:20:00+00:00,19.7420336,-65.5056512,28.503
2021-08-03 03:25:00+00:00,19.7440992,-65.5061376,28.5058
2021-08-03 03:30:00+00:00,19.746264,-65.5067264,28.5061
2021-08-03 03:35:00+00:00,19.7485472,-65.5072896,28.5095
2021-08-03 03:40:00+00:00,19.751112,-65.5079872,28.5094
2021-08-03 03:45:00+00:00,19.753848,-65.50864,28.5059
2021-08-03 03:50:00+00:00,19.756288,-65.5093696,28.5116
2021-08-03 03:55:00+00:00,19.758584,-65.5099776,28.5177
2021-08-03 04:00:00+00:00,19.7607936,-65.5105152,28.5163
2021-08-03 04:05:00+00:00,19.7630832,-65.5111296,28.5004
2021-08-03 04:10:00+00:00,19.765352,-65.511744,28.4969
2021-08-03 04:15:00+00:00,19.7674096,-65.5122752,28.4921
2021-08-03 04:20:00+00:00,19.7696016,-65.512832,28.4914
2021-08-03 04:25:00+00:00,19.7719936,-65.5134528,28.4883
2021-08-03 04:30:00+00:00,19.7742736,-65.5140608,28.496
2021-08-03 04:35:00+00:00,19.776792,-65.5147072,28.4906
2021-08-03 04:40:00+00:00,19.7791856,-65.5153408,28.4895
2021-08-03 04:45:00+00:00,19.7816464,-65.5159808,28.4917
2021-08-03 04:50:00+00:00,19.7840176,-65.516608,28.4827
2021-08-03 04:55:00+00:00,19.7861088,-65.5171648,28.4812
2021-08-03 05:00:00+00:00,19.7878816,-65.5176,28.4835
2021-08-03 05:05:00+00:00,19.7897648,-65.5181056,28.48
2021-08-03 05:10:00+00:00,19.7916928,-65.5185984,28.4732
2021-08-03 05:15:00+00:00,19.7935792,-65.519104,28.4754
2021-08-03 05:20:00+00:00,19.795568,-65.5196416,28.4761
2021-08-03 05:25:00+00:00,19.7971968,-65.520096,28.48
2021-08-03 05:30:00+00:00,19.7990128,-65.520512,28.4764
2021-08-03 05:35:00+00:00,19.8009328,-65.521024,28.4767
2021-08-03 05:40:00+00:00,19.802704,-65.5215104,28.4758
2021-08-03 05:45:00+00:00,19.8046304,-65.5220928,28.4822
2021-08-03 05:50:00+00:00,19.8063216,-65.5225344,28.4859
2021-08-03 05:55:00+00:00,19.8080272,-65.5228928,28.4832
2021-08-03 06:00:00+00:00,19.8100816,-65.5234048,28.4825
2021-08-03 06:05:00+00:00,19.811928,-65.5238656,28.4982
2021-08-03 06:10:00+00:00,19.813736,-65.524352,28.4843
2021-08-03 06:15:00+00:00,19.8154512,-65.5248128,28.487
2021-08-03 06:20:00+00:00,19.817384,-65.525344,28.4843
2021-08-03 06:25:00+00:00,19.8199792,-65.5260352,28.4618
2021-08-03 06:30:00+00:00,19.8212624,-65.5264384,28.4711
2021-08-03 06:35:00+00:00,19.8229136,-65.5268544,28.4697
2021-08-03 06:40:00+00:00,19.8242512,-65.527296,28.4706
2021-08-03 06:45:00+00:00,19.8256816,-65.52768,28.4693
2021-08-03 06:50:00+00:00,19.8274336,-65.5280256,28.4818
2021-08-03 06:55:00+00:00,19.829184,-65.528416,28.4908
2021-08-03 07:00:00+00:00,19.8313184,-65.5289408,28.487
2021-08-03 07:05:00+00:00,19.8335664,-65.5294976,28.4789
2021-08-03 07:10:00+00:00,19.8358192,-65.53008,28.4713
2021-08-03 07:15:00+00:00,19.8381008,-65.530752,28.4747
2021-08-03 07:20:00+00:00,19.8402304,-65.5312512,28.4851
2021-08-03 07:25:00+00:00,19.842312,-65.531808,28.4833
2021-08-03 07:30:00+00:00,19.8444608,-65.5323584,28.4802
2021-08-03 07:35:00+00:00,19.846944,-65.5330112,28.4899
2021-08-03 07:40:00+00:00,19.849056,-65.533536,28.4952
2021-08-03 07:45:00+00:00,19.8512224,-65.5341504,28.5009
2021-08-03 07:50:00+00:00,19.8532048,-65.5346496,28.4929
2021-08-03 07:55:00+00:00,19.8551168,-65.5351616,28.5021
2021-08-03 08:00:00+00:00,19.8570128,-65.5357184,28.5104
2021-08-03 08:05:00+00:00,19.85904,-65.5361536,28.5047
2021-08-03 08:10:00+00:00,19.8610496,-65.5367104,28.5058
2021-08-03 08:15:00+00:00,19.8632496,-65.5372608,28.5168
2021-08-03 08:20:00+00:00,19.865776,-65.537952,28.5127
2021-08-03 08:25:00+00:00,19.8683488,-65.538592,28.5237
2021-08-03 08:30:00+00:00,19.8707808,-65.5392832,28.53
2021-08-03 08:35:00+00:00,19.8730112,-65.5398528,28.5345
2021-08-03 08:40:00+00:00,19.8753104,-65.540416,28.5259
2021-08-03 08:45:00+00:00,19.877424,-65.5410112,28.5325
2021-08-03 08:50:00+00:00,19.879696,-65.5415936,28.5371
2021-08-03 08:55:00+00:00,19.881856,-65.5421248,28.5438
2021-08-03 09:00:00+00:00,19.884304,-65.5427456,28.5454
2021-08-03 09:05:00+00:00,19.8868752,-65.5434368,28.5402
2021-08-03 09:10:00+00:00,19.8893408,-65.5440704,28.536
2021-08-03 09:15:00+00:00,19.8921856,-65.5448192,28.5393
2021-08-03 09:20:00+00:00,19.894872,-65.5455424,28.5311
2021-08-03 09:25:00+00:00,19.8973888,-65.546144,28.5241
2021-08-03 09:30:00+00:00,19.8998432,-65.546816,28.5202
2021-08-03 09:35:00+00:00,19.9024656,-65.547488,28.523
2021-08-03 09:40:00+00:00,19.90512,-65.548224,28.5135
2021-08-03 09:45:00+00:00,19.9079248,-65.5489408,28.5173
2021-08-03 09:50:00+00:00,19.9105616,-65.5496192,28.5161
2021-08-03 09:55:00+00:00,19.9132016,-65.550368,28.5129
2021-08-03 10:00:00+00:00,19.9159568,-65.5509824,28.5142
2021-08-03 10:05:00+00:00,19.9186768,-65.5517696,28.5162
2021-08-03 10:10:00+00:00,19.92124,-65.5523712,28.5259
2021-08-03 10:15:00+00:00,19.9243328,-65.5531776,28.5273
2021-08-03 10:20:00+00:00,19.9270752,-65.5539072,28.5211
2021-08-03 10:25:00+00:00,19.9297488,-65.5546688,28.5113
2021-08-03 10:30:00+00:00,19.9322928,-65.555296,28.5048
2021-08-03 10:35:00+00:00,19.9348512,-65.5559104,28.4966
2021-08-03 10:40:00+00:00,19.9375264,-65.5566848,28.4984
2021-08-03 10:45:00+00:00,19.9403328,-65.5573696,28.5143
2021-08-03 10:50:00+00:00,19.9430016,-65.558112,28.5233
2021-08-03 10:55:00+00:00,19.945648,-65.5588288,28.5386
2021-08-03 11:00:00+00:00,19.9481264,-65.5593984,28.5295
2021-08-03 11:05:00+00:00,19.95064,-65.5600832,28.5189
2021-08-03 11:10:00+00:00,19.9531616,-65.5607232,28.5079
2021-08-03 11:15:00+00:00,19.9565808,-65.5615744,28.4856
2021-08-03 11:20:00+00:00,19.9598784,-65.562496,28.4805
2021-08-03 11:25:00+00:00,19.9630304,-65.5633344,28.4763
2021-08-03 11:30:00+00:00,19.9663456,-65.5642176,28.4707
2021-08-03 11:35:00+00:00,19.9699728,-65.5651648,28.4435
2021-08-03 11:40:00+00:00,19.97328,-65.5659968,28.4517
2021-08-03 11:45:00+00:00,19.9763968,-65.5668544,28.4549
2021-08-03 11:50:00+00:00,19.9796752,-65.5676608,28.455
2021-08-03 11:55:00+00:00,19.9829552,-65.5685248,28.4523
2021-08-03 12:00:00+00:00,19.9862464,-65.5693696,28.4535
2021-08-03 12:01:00+00:00,19.98696,-65.5695616,28.4535
2021-08-03 12:31:00+00:00,20.0062592,-65.5746752,28.4579
2021-08-03 13:00:00+00:00,20.0259568,-65.579776,28.4622
2021-08-03 13:05:00+00:00,20.0296512,-65.580736,28.4659
2021-08-03 13:10:00+00:00,20.0333168,-65.581664,28.4691
2021-08-03 13:15:00+00:00,20.0367456,-65.5826112,28.47
2021-08-03 13:20:00+00:00,20.0402528,-65.5835264,28.4645
2021-08-03 13:25:00+00:00,20.0437552,-65.5844096,28.4653
2021-08-03 13:30:00+00:00,20.0471008,-65.585344,28.4675
2021-08-03 13:35:00+00:00,20.0504608,-65.5861952,28.4715
2021-08-03 13:40:00+00:00,20.0537936,-65.5871104,28.4659
2021-08-03 13:45:00+00:00,20.0570192,-65.5878656,28.4628
2021-08-03 13:50:00+00:00,20.0599776,-65.5887168,28.46
2021-08-03 13:55:00+00:00,20.0628992,-65.5894464,28.4674
2021-08-03 14:00:00+00:00,20.06612,-65.5903104,28.4733
2021-08-03 14:05:00+00:00,20.0695056,-65.5911424,28.4791
2021-08-03 14:10:00+00:00,20.0727168,-65.592032,28.4791
2021-08-03 14:15:00+00:00,20.0758048,-65.5928576,28.4854
2021-08-03 14:20:00+00:00,20.0788816,-65.5935936,28.4821
2021-08-03 14:25:00+00:00,20.0822448,-65.594496,28.483
2021-08-03 14:30:00+00:00,20.0853376,-65.5953408,28.483
2021-08-03 14:35:00+00:00,20.0883152,-65.5961024,28.4768
2021-08-03 14:40:00+00:00,20.091232,-65.5968576,28.4745
2021-08-03 14:45:00+00:00,20.094856,-65.5978112,28.4642
2021-08-03 14:50:00+00:00,20.0985408,-65.5988224,28.473
2021-08-03 14:55:00+00:00,20.1016992,-65.599584,28.492
2021-08-03 15:00:00+00:00,20.1043872,-65.6003264,28.4959
2021-08-03 15:05:00+00:00,20.107128,-65.6010048,28.4979
2021-08-03 15:10:00+00:00,20.1094512,-65.6017216,28.5024
2021-08-03 15:15:00+00:00,20.1123808,-65.6026176,28.5096
2021-08-03 15:20:00+00:00,20.1155136,-65.6035968,28.5184
2021-08-03 15:25:00+00:00,20.1187744,-65.604576,28.5213
2021-08-03 15:30:00+00:00,20.1219504,-65.6054592,28.5213
2021-08-03 15:35:00+00:00,20.1250464,-65.6061824,28.5334
2021-08-03 15:40:00+00:00,20.128752,-65.6069248,28.5273
2021-08-03 15:45:00+00:00,20.1326208,-65.607648,28.5194
2021-08-03 15:50:00+00:00,20.1358272,-65.6083072,28.5208
2021-08-03 15:55:00+00:00,20.1389568,-65.608896,28.5402
2021-08-03 16:00:00+00:00,20.1424144,-65.6095872,28.5467
2021-08-03 16:05:00+00:00,20.145904,-65.6102464,28.5465
2021-08-03 16:10:00+00:00,20.1492592,-65.61088,28.552
2021-08-03 16:15:00+00:00,20.1526592,-65.611552,28.5539
2021-08-03 16:20:00+00:00,20.1562992,-65.6122304,28.5543
2021-08-03 16:25:00+00:00,20.1600304,-65.61296,28.5534
2021-08-03 16:30:00+00:00,20.1634976,-65.6136,28.5564
2021-08-03 16:35:00+00:00,20.1669776,-65.6142784,28.5646
2021-08-03 16:40:00+00:00,20.1705024,-65.6149568,28.5567
2021-08-03 16:45:00+00:00,20.1738128,-65.6156224,28.558
2021-08-03 16:50:00+00:00,20.177136,-65.6163008,28.5682
2021-08-03 16:55:00+00:00,20.1802432,-65.6168448,28.5724
2021-08-03 17:00:00+00:00,20.1830496,-65.6173696,28.5723
2021-08-03 17:05:00+00:00,20.1860608,-65.6179904,28.5741
2021-08-03 17:10:00+00:00,20.1889456,-65.618528,28.5872
2021-08-03 17:15:00+00:00,20.1917312,-65.6190848,28.5859
2021-08-03 17:20:00+00:00,20.1944912,-65.6195968,28.5923
2021-08-03 17:25:00+00:00,20.1971424,-65.6201024,28.5967
2021-08-03 17:30:00+00:00,20.2000128,-65.6206336,28.5953
2021-08-03 17:35:00+00:00,20.203376,-65.62128,28.6029
2021-08-03 17:40:00+00:00,20.2069792,-65.6219968,28.5869
2021-08-03 17:45:00+00:00,20.2106512,-65.6226688,28.5835
2021-08-03 17:50:00+00:00,20.2138704,-65.6233088,28.5864
2021-08-03 17:55:00+00:00,20.2167248,-65.6238848,28.5953
2021-08-03 18:00:00+00:00,20.219872,-65.6244864,28.5988
2021-08-03 18:05:00+00:00,20.223184,-65.6250944,28.6078
2021-08-03 18:10:00+00:00,20.226312,-65.6257408,28.5989
2021-08-03 18:15:00+00:00,20.229432,-65.626272,28.6173
2021-08-03 18:20:00+00:00,20.2327776,-65.626944,28.6095
2021-08-03 18:25:00+00:00,20.2359808,-65.6275648,28.609
2021-08-03 18:30:00+00:00,20.2392352,-65.6281728,28.6186
2021-08-03 18:35:00+00:00,20.2424256,-65.6288,28.6206
2021-08-03 18:40:00+00:00,20.2458,-65.6294208,28.6185
2021-08-03 18:45:00+00:00,20.2492336,-65.6301312,28.6167
2021-08-03 18:50:00+00:00,20.252576,-65.6307392,28.6197
2021-08-03 18:55:00+00:00,20.2561056,-65.631456,28.6181
2021-08-03 19:00:00+00:00,20.2594176,-65.6320576,28.6347
2021-08-03 19:05:00+00:00,20.262824,-65.632704,28.6314
2021-08-03 19:10:00+00:00,20.2662096,-65.6333696,28.6308
2021-08-03 19:15:00+00:00,20.2694064,-65.6340032,28.6313
2021-08-03 19:20:00+00:00,20.2726512,-65.6346176,28.628
2021-08-03 19:25:00+00:00,20.2757968,-65.6351872,28.6243
2021-08-03 19:30:00+00:00,20.2790432,-65.63584,28.6208
2021-08-03 19:35:00+00:00,20.282248,-65.6364096,28.6189
2021-08-03 19:40:00+00:00,20.2853264,-65.6370752,28.6267
2021-08-03 19:45:00+00:00,20.2884672,-65.6376448,28.6321
2021-08-03 19:50:00+00:00,20.2916096,-65.638304,28.638
2021-08-03 19:55:00+00:00,20.2947088,-65.6388352,28.6359
2021-08-03 20:00:00+00:00,20.297672,-65.639392,28.6319
2021-08-03 20:05:00+00:00,20.3008928,-65.6400384,28.6361
2021-08-03 20:10:00+00:00,20.3041616,-65.6406144,28.6325
2021-08-03 20:15:00+00:00,20.3078576,-65.6413504,28.6299
2021-08-03 20:20:00+00:00,20.3112416,-65.6419648,28.6292
2021-08-03 20:25:00+00:00,20.3145104,-65.6426176,28.6408
2021-08-03 20:30:00+00:00,20.3180224,-65.6433216,28.6367
2021-08-03 20:35:00+00:00,20.3213456,-65.6439232,28.6406
2021-08-03 20:40:00+00:00,20.3246752,-65.6446144,28.6394
2021-08-03 20:45:00+00:00,20.3281456,-65.6452416,28.6374
2021-08-03 20:50:00+00:00,20.3314528,-65.6459008,28.6369
2021-08-03 20:55:00+00:00,20.3347776,-65.6465088,28.6331
2021-08-03 21:00:00+00:00,20.3381632,-65.647168,28.6391
2021-08-03 21:05:00+00:00,20.3415792,-65.64784,28.626
2021-08-03 21:10:00+00:00,20.3448784,-65.6484672,28.6284
2021-08-03 21:15:00+00:00,20.348552,-65.64912,28.6251
2021-08-03 21:20:00+00:00,20.3520416,-65.6498688,28.6162
2021-08-03 21:25:00+00:00,20.3552096,-65.6504576,28.6178
2021-08-03 21:30:00+00:00,20.3589904,-65.6511808,28.6133
2021-08-03 21:35:00+00:00,20.3628784,-65.6518976,28.6126
2021-08-03 21:40:00+00:00,20.3666896,-65.6526208,28.608
2021-08-03 21:45:00+00:00,20.3704928,-65.6533632,28.6042
2021-08-03 21:50:00+00:00,20.374208,-65.6541184,28.6056
2021-08-03 21:55:00+00:00,20.377968,-65.6548736,28.599
2021-08-03 22:00:00+00:00,20.3817824,-65.6555264,28.6
2021-08-03 22:05:00+00:00,20.3858128,-65.6563072,28.6036
2021-08-03 22:10:00+00:00,20.3894528,-65.6570176,28.5963
2021-08-03 22:15:00+00:00,20.3930736,-65.6577536,28.6045
2021-08-03 22:20:00+00:00,20.3966304,-65.6584192,28.6019
2021-08-03 22:25:00+00:00,20.4002672,-65.6591104,28.6059
2021-08-03 22:30:00+00:00,20.4040656,-65.65984,28.5883
2021-08-03 22:35:00+00:00,20.4077248,-65.6605824,28.5939
2021-08-03 22:40:00+00:00,20.411304,-65.6612352,28.5929
2021-08-03 22:45:00+00:00,20.4151328,-65.6619712,28.5881
2021-08-03 22:50:00+00:00,20.418856,-65.6627008,28.5915
2021-08-03 22:55:00+00:00,20.4226544,-65.6634368,28.5871
2021-08-03 23:00:00+00:00,20.4262976,-65.6641152,28.5829
2021-08-03 23:05:00+00:00,20.4299248,-65.6648128,28.5629
2021-08-03 23:10:00+00:00,20.4332944,-65.6654336,28.555
2021-08-03 23:15:00+00:00,20.4368016,-65.6661504,28.5466
2021-08-03 23:20:00+00:00,20.4404976,-65.6668608,28.5542
2021-08-03 23:25:00+00:00,20.4441712,-65.6675968,28.5463
2021-08-03 23:30:00+00:00,20.4479232,-65.6682944,28.5469
2021-08-03 23:35:00+00:00,20.4517376,-65.669024,28.5495
2021-08-03 23:40:00+00:00,20.4553264,-65.6696768,28.551
2021-08-03 23:45:00+00:00,20.4590592,-65.6703744,28.5521
2021-08-03 23:50:00+00:00,20.4626176,-65.6711168,28.5471
2021-08-03 23:55:00+00:00,20.4660688,-65.67184,28.5462
2021-08-04 00:00:00+00:00,20.4691808,-65.6724032,28.5474
2021-08-04 01:00:00+00:00,20.507864,-65.6797888,28.5463
2021-08-04 01:05:00+00:00,20.5113712,-65.6804608,28.5482
2021-08-04 01:10:00+00:00,20.5148832,-65.6811456,28.5393
2021-08-04 01:15:00+00:00,20.5184688,-65.6818304,28.5348
2021-08-04 01:20:00+00:00,20.5217792,-65.6824448,28.5295
2021-08-04 01:25:00+00:00,20.525072,-65.6830528,28.5389
2021-08-04 01:30:00+00:00,20.5285056,-65.6837824,28.5328
2021-08-04 01:35:00+00:00,20.5326352,-65.6845952,28.5302
2021-08-04 01:40:00+00:00,20.5367856,-65.6854336,28.5322
2021-08-04 01:45:00+00:00,20.5404432,-65.686112,28.5387
2021-08-04 01:50:00+00:00,20.543856,-65.686752,28.5368
2021-08-04 01:55:00+00:00,20.5472368,-65.6873152,28.5388
2021-08-04 02:00:00+00:00,20.5508288,-65.6880448,28.5444
2021-08-04 02:05:00+00:00,20.5539008,-65.6886784,28.5414
2021-08-04 02:10:00+00:00,20.5567584,-65.6892224,28.541
2021-08-04 02:15:00+00:00,20.559488,-65.6896832,28.5567
2021-08-04 02:20:00+00:00,20.5622352,-65.6901248,28.5525
2021-08-04 02:25:00+00:00,20.5650816,-65.6906304,28.5548
2021-08-04 02:30:00+00:00,20.568096,-65.6911168,28.5528
2021-08-04 02:35:00+00:00,20.5709152,-65.6915648,28.55
2021-08-04 02:40:00+00:00,20.5739104,-65.692128,28.5541
2021-08-04 02:45:00+00:00,20.5771248,-65.6926912,28.5508
2021-08-04 02:50:00+00:00,20.5803744,-65.6932352,28.5501
2021-08-04 02:55:00+00:00,20.5838384,-65.6938432,28.552
2021-08-04 03:00:00+00:00,20.5875072,-65.6946624,28.5562
2021-08-04 03:05:00+00:00,20.5913376,-65.6954304,28.555
2021-08-04 03:10:00+00:00,20.5948496,-65.6962944,28.5576
2021-08-04 03:15:00+00:00,20.5985712,-65.6971072,28.5572
2021-08-04 03:20:00+00:00,20.6020224,-65.6978944,28.5593
2021-08-04 03:25:00+00:00,20.6053824,-65.6986048,28.5658
2021-08-04 03:30:00+00:00,20.608824,-65.6993152,28.5617
2021-08-04 03:35:00+00:00,20.6124848,-65.6999808,28.5651
2021-08-04 03:40:00+00:00,20.6161664,-65.7007232,28.5612
2021-08-04 03:45:00+00:00,20.619688,-65.7013568,28.5515
2021-08-04 03:50:00+00:00,20.6231728,-65.7020608,28.5478
2021-08-04 03:55:00+00:00,20.6266112,-65.7027648,28.5459
2021-08-04 04:00:00+00:00,20.6300256,-65.7033984,28.5543
2021-08-04 04:05:00+00:00,20.6333968,-65.704096,28.5556
2021-08-04 04:10:00+00:00,20.6368304,-65.7046976,28.5441
2021-08-04 04:15:00+00:00,20.64032,-65.7053376,28.5628
2021-08-04 04:20:00+00:00,20.6436384,-65.7060032,28.5738
2021-08-04 04:25:00+00:00,20.6472064,-65.7067456,28.5742
2021-08-04 04:30:00+00:00,20.6509664,-65.7074112,28.5573
2021-08-04 04:35:00+00:00,20.65436,-65.7081088,28.5386
2021-08-04 04:40:00+00:00,20.6578416,-65.708736,28.5268
2021-08-04 04:45:00+00:00,20.6611968,-65.7094336,28.5413
2021-08-04 04:50:00+00:00,20.664368,-65.7100544,28.5409
2021-08-04 04:55:00+00:00,20.667488,-65.710656,28.5525
2021-08-04 05:00:00+00:00,20.6706992,-65.7112448,28.5663
2021-08-04 05:05:00+00:00,20.673984,-65.7118784,28.5723
2021-08-04 05:10:00+00:00,20.6770608,-65.7125376,28.5732
2021-08-04 05:15:00+00:00,20.6801472,-65.7130368,28.5815
2021-08-04 05:20:00+00:00,20.6833488,-65.7137024,28.5887
2021-08-04 05:25:00+00:00,20.6865328,-65.7142976,28.5915
2021-08-04 05:30:00+00:00,20.689832,-65.7149504,28.5952
2021-08-04 05:35:00+00:00,20.6928032,-65.7155072,28.5942
2021-08-04 05:40:00+00:00,20.6956368,-65.716,28.5879
2021-08-04 05:45:00+00:00,20.6985216,-65.7165824,28.5813
2021-08-04 05:50:00+00:00,20.7014864,-65.717216,28.5866
2021-08-04 05:55:00+00:00,20.7046384,-65.717856,28.5698
2021-08-04 06:00:00+00:00,20.7081568,-65.7185216,28.5703
2021-08-04 06:05:00+00:00,20.7120208,-65.719232,28.5577
2021-08-04 06:10:00+00:00,20.7158656,-65.7199616,28.5607
2021-08-04 06:15:00+00:00,20.7196432,-65.7207616,28.5613
2021-08-04 06:20:00+00:00,20.7235184,-65.7214592,28.5675
2021-08-04 06:25:00+00:00,20.7269536,-65.7221504,28.5702
2021-08-04 06:30:00+00:00,20.730432,-65.7228096,28.5673
2021-08-04 06:35:00+00:00,20.7339456,-65.7235392,28.5716
2021-08-04 06:40:00+00:00,20.7375456,-65.724192,28.5737
2021-08-04 06:45:00+00:00,20.741328,-65.7249216,28.5775
2021-08-04 06:50:00+00:00,20.7448112,-65.7255424,28.5748
2021-08-04 06:55:00+00:00,20.7481072,-65.7262144,28.5709
2021-08-04 07:00:00+00:00,20.751864,-65.7269568,28.5704
2021-08-04 07:01:00+00:00,20.7527072,-65.7271424,28.5704
2021-08-04 07:31:00+00:00,20.7727568,-65.7308928,28.5703
2021-08-04 08:00:00+00:00,20.7920176,-65.7347072,28.5446
2021-08-04 08:05:00+00:00,20.7955104,-65.735392,28.5416
2021-08-04 08:10:00+00:00,20.7990688,-65.7360896,28.5356
2021-08-04 08:15:00+00:00,20.8028064,-65.7368064,28.5402
2021-08-04 08:20:00+00:00,20.8064528,-65.7375744,28.5265
2021-08-04 08:25:00+00:00,20.8095456,-65.7381376,28.5435
2021-08-04 08:30:00+00:00,20.812624,-65.7386816,28.5342
2021-08-04 08:35:00+00:00,20.8151792,-65.7391424,28.541
2021-08-04 08:40:00+00:00,20.8176224,-65.7396288,28.5376
2021-08-04 08:45:00+00:00,20.820112,-65.7401664,28.5351
2021-08-04 08:50:00+00:00,20.8226624,-65.7405824,28.5411
2021-08-04 08:55:00+00:00,20.8250672,-65.7410048,28.5425
2021-08-04 09:00:00+00:00,20.8273584,-65.7414912,28.5306
2021-08-04 09:05:00+00:00,20.829632,-65.7418944,28.5249
2021-08-04 09:10:00+00:00,20.831496,-65.7421952,28.5317
2021-08-04 09:15:00+00:00,20.8334784,-65.7424896,28.5394
2021-08-04 09:20:00+00:00,20.83548,-65.7428288,28.5286
2021-08-04 09:25:00+00:00,20.8373456,-65.743136,28.5321
2021-08-04 09:30:00+00:00,20.839192,-65.7433664,28.5379
2021-08-04 09:35:00+00:00,20.8418144,-65.7438208,28.5312
2021-08-04 09:40:00+00:00,20.8447488,-65.7442496,28.5383
2021-08-04 09:45:00+00:00,20.8479568,-65.7448192,28.5293
2021-08-04 09:50:00+00:00,20.851192,-65.7453504,28.5286
2021-08-04 09:55:00+00:00,20.8545136,-65.7459392,28.5377
2021-08-04 10:00:00+00:00,20.857744,-65.7464192,28.5375
2021-08-04 10:05:00+00:00,20.8610432,-65.7469056,28.5335
2021-08-04 10:10:00+00:00,20.8644752,-65.7474816,28.5279
2021-08-04 10:15:00+00:00,20.8678576,-65.7480704,28.5318
2021-08-04 10:20:00+00:00,20.8711392,-65.748736,28.5435
2021-08-04 10:25:00+00:00,20.8744176,-65.7492928,28.5373
2021-08-04 10:30:00+00:00,20.877752,-65.7498752,28.5379
2021-08-04 10:35:00+00:00,20.8811408,-65.7505344,28.5456
2021-08-04 10:40:00+00:00,20.8843616,-65.7512,28.5339
2021-08-04 10:45:00+00:00,20.887664,-65.7517952,28.5173
2021-08-04 10:50:00+00:00,20.8907856,-65.7523328,28.5067
2021-08-04 10:55:00+00:00,20.8937968,-65.7529728,28.5245
2021-08-04 11:00:00+00:00,20.8969536,-65.7536128,28.5222
2021-08-04 11:05:00+00:00,20.9002624,-65.7542592,28.5243
2021-08-04 11:10:00+00:00,20.9039184,-65.7549632,28.5139
2021-08-04 11:15:00+00:00,20.9073488,-65.7556992,28.5212
2021-08-04 11:20:00+00:00,20.9107648,-65.7563456,28.5234
2021-08-04 11:25:00+00:00,20.913968,-65.7570752,28.5348
2021-08-04 11:30:00+00:00,20.917104,-65.7577088,28.5385
2021-08-04 11:35:00+00:00,20.92028,-65.7583232,28.5375
2021-08-04 11:40:00+00:00,20.923216,-65.75888,28.5312
2021-08-04 11:45:00+00:00,20.9260688,-65.7594688,28.5245
2021-08-04 11:50:00+00:00,20.9289008,-65.7599808,28.5244
2021-08-04 11:55:00+00:00,20.9317952,-65.7604992,28.5266
2021-08-04 12:00:00+00:00,20.9349008,-65.7610752,28.5257
2021-08-04 12:05:00+00:00,20.9377968,-65.7616768,28.52
2021-08-04 12:10:00+00:00,20.9408112,-65.7622656,28.5191
2021-08-04 12:15:00+00:00,20.9438784,-65.7628288,28.521
