"basisOfRecord","organismID","eventDate","occurrenceID","decimalLatitude","decimalLongitude","geodeticDatum","scientificName","scientificNameId","eventID","kingdom","taxonRank","coordinateUncertaintyInMeters"
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-29T15:31:53Z","2020-02-29T15:31:53Z_0_Species",41.337,-70.8557,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2182
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-29T20:39:57Z","2020-02-29T20:39:57Z_0_Species",41.3653,-70.8214,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5418
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-29T21:29:34Z","2020-02-29T21:29:34Z_0_Species",41.3717,-70.8148,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6573
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-02-29T21:38:17Z","2020-02-29T21:38:17Z_0_Species",41.369,-70.8061,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6035
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T01:00:41Z","2020-03-01T01:00:41Z_0_Species",41.3796,-70.814,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",13265
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T01:21:06Z","2020-03-01T01:21:06Z_0_Species",41.3675,-70.8194,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4127
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T01:53:55Z","2020-03-01T01:53:55Z_0_Species",41.3689,-70.8152,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2985
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T02:09:47Z","2020-03-01T02:09:47Z_0_Species",41.3682,-70.8157,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2858
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T02:27:03Z","2020-03-01T02:27:03Z_0_Species",41.3446,-70.8379,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",271
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T02:53:59Z","2020-03-01T02:53:59Z_0_Species",41.3528,-70.8437,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",541
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T03:32:38Z","2020-03-01T03:32:38Z_0_Species",41.3554,-70.8383,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2869
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T08:55:34Z","2020-03-01T08:55:34Z_0_Species",41.3443,-70.8298,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1726
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T08:57:27Z","2020-03-01T08:57:27Z_0_Species",41.3452,-70.8284,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1325
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T12:23:34Z","2020-03-01T12:23:34Z_0_Species",41.337,-70.8146,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",9716
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T12:54:49Z","2020-03-01T12:54:49Z_0_Species",41.3375,-70.821,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3758
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T14:49:38Z","2020-03-01T14:49:38Z_0_Species",41.3461,-70.8164,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4264
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T15:49:40Z","2020-03-01T15:49:40Z_0_Species",41.3423,-70.8703,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2872
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-01T23:17:08Z","2020-03-01T23:17:08Z_0_Species",41.2929,-71.1732,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",11033
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T00:28:02Z","2020-03-02T00:28:02Z_0_Species",41.3967,-70.9042,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5880
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T00:31:15Z","2020-03-02T00:31:15Z_0_Species",41.3938,-70.8881,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1923
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T01:33:57Z","2020-03-02T01:33:57Z_0_Species",41.3898,-70.9043,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",922
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T01:40:17Z","2020-03-02T01:40:17Z_0_Species",41.3918,-70.9008,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5113
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T08:30:23Z","2020-03-02T08:30:23Z_0_Species",41.3762,-70.7983,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",32574
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T08:47:30Z","2020-03-02T08:47:30Z_0_Species",41.3846,-70.8211,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1060
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T13:17:13Z","2020-03-02T13:17:13Z_0_Species",41.4381,-70.7116,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2886
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T13:57:57Z","2020-03-02T13:57:57Z_0_Species",41.3809,-70.8243,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",114982
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T14:17:01Z","2020-03-02T14:17:01Z_0_Species",41.389,-70.8434,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4841
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T14:23:38Z","2020-03-02T14:23:38Z_0_Species",41.393,-70.846,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",81453
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T15:45:43Z","2020-03-02T15:45:43Z_0_Species",41.3847,-70.8532,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2995
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T16:33:55Z","2020-03-02T16:33:55Z_0_Species",41.3747,-70.8248,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4318
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T20:13:00Z","2020-03-02T20:13:00Z_0_Species",41.3392,-70.8062,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3192
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T21:58:37Z","2020-03-02T21:58:37Z_0_Species",41.3238,-70.7985,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",4397
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-02T22:21:49Z","2020-03-02T22:21:49Z_0_Species",41.3059,-70.8075,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6032
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T00:01:56Z","2020-03-03T00:01:56Z_0_Species",41.2645,-70.845,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",10446
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T00:02:39Z","2020-03-03T00:02:39Z_0_Species",41.2644,-70.8462,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6045
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T00:06:30Z","2020-03-03T00:06:30Z_0_Species",41.2625,-70.8432,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1190
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T00:33:53Z","2020-03-03T00:33:53Z_0_Species",41.2528,-70.8471,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",15724
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T01:24:19Z","2020-03-03T01:24:19Z_0_Species",41.2594,-70.842,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",938
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T01:48:52Z","2020-03-03T01:48:52Z_0_Species",41.2606,-70.8329,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",372
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T02:14:34Z","2020-03-03T02:14:34Z_0_Species",41.2603,-70.8317,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",211
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T09:41:05Z","2020-03-03T09:41:05Z_0_Species",41.2382,-70.8153,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",23155
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T12:15:23Z","2020-03-03T12:15:23Z_0_Species",41.2315,-70.8033,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",7457
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T13:53:47Z","2020-03-03T13:53:47Z_0_Species",41.2218,-70.8063,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6786
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T13:53:47Z","2020-03-03T13:53:47Z_0_Species",41.2098,-70.8069,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",6941
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T14:07:57Z","2020-03-03T14:07:57Z_0_Species",41.1733,-70.7308,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",85327
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T14:27:18Z","2020-03-03T14:27:18Z_0_Species",41.1767,-70.7996,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",665
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T20:05:34Z","2020-03-03T20:05:34Z_0_Species",41.1455,-70.7619,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",15357
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T21:43:02Z","2020-03-03T21:43:02Z_0_Species",41.1238,-70.786,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",245859
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T21:50:30Z","2020-03-03T21:50:30Z_0_Species",41.1299,-70.7491,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",3109
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T21:52:18Z","2020-03-03T21:52:18Z_0_Species",41.1344,-70.7307,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",588
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T23:24:28Z","2020-03-03T23:24:28Z_0_Species",41.1708,-70.7526,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",651
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T23:28:28Z","2020-03-03T23:28:28Z_0_Species",41.174,-70.7626,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",389
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T23:29:41Z","2020-03-03T23:29:41Z_0_Species",41.1748,-70.7663,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",637
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-03T23:29:53Z","2020-03-03T23:29:53Z_0_Species",41.1754,-70.7575,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",872
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T00:09:50Z","2020-03-04T00:09:50Z_0_Species",41.1919,-70.7757,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",293
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T00:56:28Z","2020-03-04T00:56:28Z_0_Species",41.207,-70.7924,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",325
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T01:06:43Z","2020-03-04T01:06:43Z_0_Species",41.2073,-70.7921,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",618
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T01:07:56Z","2020-03-04T01:07:56Z_0_Species",41.2101,-70.7907,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",880
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T01:22:53Z","2020-03-04T01:22:53Z_0_Species",41.213,-70.7945,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1852
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T01:51:14Z","2020-03-04T01:51:14Z_0_Species",41.2244,-70.8055,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",5725
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T02:39:36Z","2020-03-04T02:39:36Z_0_Species",41.2406,-70.816,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",9043
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T02:50:49Z","2020-03-04T02:50:49Z_0_Species",41.2411,-70.8179,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",604
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T10:47:48Z","2020-03-04T10:47:48Z_0_Species",41.3803,-70.9203,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",15391
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T21:31:16Z","2020-03-04T21:31:16Z_0_Species",41.271,-70.8476,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1125
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T22:57:11Z","2020-03-04T22:57:11Z_0_Species",41.2855,-70.8964,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1699
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T23:09:28Z","2020-03-04T23:09:28Z_0_Species",41.2854,-70.8958,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",820
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T23:11:53Z","2020-03-04T23:11:53Z_0_Species",41.283,-70.8866,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",247
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-04T23:19:25Z","2020-03-04T23:19:25Z_0_Species",41.2844,-70.8888,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",543
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-05T00:39:10Z","2020-03-05T00:39:10Z_0_Species",41.2905,-70.9101,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",1782
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-05T00:44:09Z","2020-03-05T00:44:09Z_0_Species",41.2831,-70.8981,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2182
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-05T00:44:09Z","2020-03-05T00:44:09Z_0_Species",41.283,-70.8997,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2095
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-05T01:03:14Z","2020-03-05T01:03:14Z_0_Species",41.2799,-70.897,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2329
"machineObservation","5e32f4e46321be14905ea848_grey seal","2020-03-05T01:03:14Z","2020-03-05T01:03:14Z_0_Species",41.2758,-70.8968,"EPSG:4326","Halichoerus grypus","urn:lsid:marinespecies.org:taxname:137080","48291772-a7b1-48f0-a428-b0110f97f59e","Animalia","Species",2790
